borrower_id,year,revenue,cogs,ebitda,ebit,interest_expense,total_debt,senior_debt,cash,equity,accounts_receivable,accounts_payable,inventory,capex,operating_cash_flow
B00547,2022,301654295,150213641,149908291.0,143875206,,149094080,62460401,17052466,82291242,57172485,27644397,32537639,17282544.0,156336870
B00547,2023,269996006,128204518,122159959.0,116760039,128841.0,221821417,89845643,13694516,271052338,57727607,7253007,18080794,5634861.0,145402668
B00547,2024,307158988,158447778,129170373.0,123027194,139600.0,198056277,110735316,6603859,193484315,65533291,24252417,48680436,3782929.0,159305771
B00548,2022,979651503,579715269,385446024.0,365852994,648833.0,997823277,514965391,0,2107034540,110107642,87295004,55005997,19923425.0,316195751
B00548,2023,803881985,463173492,288432501.0,272354862,663713.0,213443549,139816151,7843054,184815980,191867413,74728854,123547946,16921731.0,374431002
B00548,2024,741803177,436606478,304024864.0,289188801,709369.0,465839628,237099294,19094322,1589932409,106213435,113267699,130991701,48760017.0,272857453
B00549,2022,4220123083,2001385006,2031006690.0,1946604229,3469249.0,2221874952,1817337552,336369128,4768354616,858528336,556323947,519405846,197626105.0,1755346935
B00549,2023,4427374129,2182801050,2054579653.0,1966032171,2369306.0,1159829870,666608686,337411336,2663412914,910565949,245171707,391331194,150800706.0,1483821634
B00549,2024,4074341380,1988415506,1821192687.0,1739705860,2342781.0,0,0,0,7006036894,830369412,276389020,333868109,181733798.0,2240386187
B00550,2022,255966068,154794147,91167471.0,86048150,153027.0,71401408,38821185,0,344197004,21036383,17298773,57317383,5037431.0,122247830
B00550,2023,284685431,161826385,111041158.0,105347450,,0,0,47300501,93530623,57586118,13260798,78351404,18775035.0,110407599
B00550,2024,316291726,190254040,111242279.0,104916445,131358.0,292396469,178939241,44535169,243775069,30884589,53601715,29609871,24470969.0,85454172
B00551,2022,988915444,552019006,,360651127,677430.0,767438524,522452679,135145066,227168641,192357951,58883414,233456476,48225733.0,528720183
B00551,2023,1099583354,588714852,441368879.0,419377212,823686.0,695842693,370881966,59538414,1539097759,123528781,174633105,47903810,54832270.0,356702644
B00551,2024,1040989688,592401540,438254091.0,417434298,612203.0,783614261,493291937,78025176,2353293071,128514805,90102336,97786145,43061532.0,608822654
B00552,2022,1218216569,759975491,,360492531,849554.0,333019481,271310959,46843744,1550724067,125049955,51460874,256930484,15789463.0,474480438
B00552,2023,1149176768,712352525,348045185.0,325061650,1158781.0,535802070,471271101,67988862,1089124598,178465301,56207384,213989137,54634083.0,445167587
B00552,2024,1184506508,695263071,404186175.0,380496045,430665.0,305035799,144912748,13566862,1631078762,265921422,137291437,307792017,91401999.0,366400077
B00553,2022,36984982,16498126,19952307.0,19212608,11891.0,42069081,35104936,1305192,63280785,6534419,1279357,5095740,1080373.0,16676341
B00553,2023,39212242,17247899,20084970.0,19300726,12508.0,30129913,16014605,3582830,52312843,3129158,1102107,2969415,2399122.0,21704889
B00553,2024,43412284,19399070,23388293.0,22520048,41654.0,23908516,10567740,6427983,16656168,9390100,4023485,3406615,2735072.0,16572669
B00554,2022,3138443649,1569206538,1429960070.0,1367191198,1589850.0,1700399332,1285839951,112769905,5961126534,614967017,104017340,634027543,126336449.0,1401715018
B00554,2023,3643154792,1808176949,1601666429.0,1528803334,2186104.0,5132036635,4193610434,53187903,3302625134,767858513,517162272,287373557,41895407.0,1476526749
B00554,2024,3740548510,1940239829,1763488126.0,1688677156,1375160.0,0,0,159346808,7875743279,372849860,123561738,589977899,120499571.0,2063189599
B00555,2022,217202046,100651857,114311861.0,109967821,128215.0,68474093,42406472,16672863,314660015,41360731,19421136,25746815,13811516.0,103160293
B00555,2023,240792529,109510853,127308986.0,122493136,211434.0,0,0,10942345,345087071,53675903,27303205,21331010,3881559.0,92894128
B00555,2024,277224601,119983195,153666089.0,148121597,107963.0,157853608,71495871,5215465,196287868,57523171,20843467,26135804,6370752.0,198693954
B00556,2022,376501805,187865476,171693861.0,164163825,287385.0,272631630,152797105,0,636706233,57075875,25033665,27880346,5900936.0,210481710
B00556,2023,395529263,205579099,163008289.0,155097704,198933.0,125995564,110570257,0,950100951,65243967,59916785,82953116,23975376.0,206090021
B00556,2024,423969577,203518445,219263838.0,210784447,211179.0,61206220,28394516,0,107642722,32917022,53801481,79399543,27949135.0,180025542
B00557,2022,35458296,23389575,9288993.0,8579828,27747.0,32013839,16272883,3752396,80910873,5133799,2909990,8061804,880168.0,12317692
B00557,2023,36033451,24236535,,9617185,21507.0,1647605,781902,1517229,8958687,7319998,2404960,10663471,416481.0,10603592
B00557,2024,29532061,18783022,9890105.0,9299464,22189.0,29900526,21496140,3193646,30647820,6113519,3890122,5929324,1988727.0,7869659
B00558,2022,2028824763,705528953,1234932027.0,1194355532,989295.0,1106766299,583273290,0,4637361104,217116048,185474879,176543519,122279233.0,850524744
B00558,2023,2224103037,779684945,1369145312.0,1324663252,1785367.0,1802561517,956322390,36212430,2926207061,194812618,133657177,219922480,119129414.0,1772915897
B00558,2024,2593494979,899363725,1498015627.0,1446145728,2126387.0,1999672162,1091852406,83710212,1341753905,141436035,111898911,132448144,44489238.0,2038602490
B00559,2022,403371564,243557952,,151743419,168918.0,259212473,188258374,3589863,217589350,59572554,70868053,103857933,24458638.0,162078262
B00559,2023,366677743,205522312,152337565.0,145004011,243141.0,445489266,348518277,20086136,581968246,48119996,20385447,44884086,17016341.0,95650399
B00559,2024,389396957,241554491,,110578279,227761.0,183607831,109550732,12334416,279777851,72115888,17184072,60309794,11535860.0,127400201
B00560,2022,326896020,214252129,99059581.0,92521661,266372.0,304300730,141517064,25228225,777697634,52133187,28709962,43370858,20453891.0,113217957
B00560,2023,300621343,200413310,81381878.0,75369452,212523.0,84785840,46567805,2685849,162732990,40693046,23095057,90634807,17508119.0,97258638
B00560,2024,285626750,194739768,75825139.0,70112604,81774.0,25453789,10790544,14333851,506157006,21203356,12529028,48459102,17612272.0,92134728
B00561,2022,279164948,182871194,86357262.0,80773964,152908.0,83098525,38725648,13927850,334426919,43578028,52460827,26894978,12056384.0,67420114
B00561,2023,316454532,206455384,95389797.0,89060707,216112.0,542931856,420807317,49208781,659367748,56014847,43417834,78108192,4321679.0,86401064
B00561,2024,353771690,221045959,113053152.0,105977719,224154.0,379429588,273776285,0,407873156,84061544,53882539,37702863,15064037.0,147243545
B00562,2022,383018637,193900568,173102795.0,165442423,200032.0,217717296,166093618,0,546855959,84323905,39598270,47385079,28634988.0,108887842
B00562,2023,492057579,244898497,208344811.0,198503660,310173.0,539205695,454420376,0,1200506192,90261168,38313034,109025230,28448618.0,231335195
B00562,2024,464225228,238587675,212560620.0,203276116,361334.0,0,0,16700554,623765419,43249231,43041382,15625093,28147036.0,149129820
B00563,2022,230254963,128972572,91368358.0,86763259,116718.0,138988406,95907286,18541657,174768819,38648307,19365155,55524023,8380799.0,102243323
B00563,2023,234569272,127033679,103597840.0,98906455,170535.0,232687597,186536160,19687886,584068974,25326653,37622570,24667202,2538184.0,92592770
B00563,2024,231648141,123410039,106403279.0,101770317,175178.0,53735191,37715985,2934784,449185039,34631327,11905953,9389530,7400551.0,132447683
B00564,2022,77659252,46590826,25975449.0,24422264,40206.0,16100576,10764755,6613031,90682636,14816572,12353614,8767088,5695061.0,30275981
B00564,2023,86320790,51779740,32903714.0,31177299,67035.0,0,0,3207346,166662968,16247276,13445946,14700708,2790274.0,33827245
B00564,2024,70818023,41146522,28605980.0,27189620,35564.0,25210129,10545085,3856403,24681436,13067499,6243849,11206330,2410498.0,22967998
B00565,2022,115730190,62367994,50587363.0,48272760,76421.0,0,0,19621891,50373370,22066453,11998672,25836836,3065306.0,62386930
B00565,2023,110433119,60120325,42956819.0,40748157,58460.0,45843862,33980132,9358280,87242428,13588209,16378599,16542884,5744468.0,32278675
B00565,2024,94831822,51778988,35789301.0,33892665,37425.0,40891163,29067328,8035399,209182052,22463959,15453312,20366266,1446252.0,46424793
B00566,2022,4177351155,2086119137,1890002533.0,1806455510,1874541.0,2030135426,1547091577,0,7249235199,860527520,352826758,583813869,315382687.0,2088352528
B00566,2023,4702884994,2436184748,2185419356.0,2091361657,3476760.0,3266774328,1888989051,0,9217433003,1051959765,339544711,277861928,209689712.0,3032188140
B00566,2024,4188298926,2079798225,1988190922.0,1904424944,1331697.0,3100138590,2094015438,161778659,6412755816,216335060,443402455,390707961,192406867.0,2037605232
B00567,2022,1210728023,703660803,494621699.0,470407139,517762.0,1045413528,536095865,125247047,244474584,221789953,62833044,338213387,63331378.0,632978001
B00567,2023,1284251278,801849540,418465263.0,392780238,732018.0,0,0,0,2056749965,168151278,52380321,177666714,33303341.0,531813955
B00567,2024,1409576624,838641197,562550175.0,534358643,622020.0,1198188510,680161718,96485785,2248004935,175816376,84468179,164854224,76840463.0,659911561
B00568,2022,129464314,65282874,61540705.0,58951419,69212.0,144190614,92877083,13179238,162068023,11940497,6011568,7785701,10282729.0,77339027
B00568,2023,113842981,57868343,52497579.0,50220720,40422.0,7634046,4876908,10452164,211504573,7545632,8100943,6355864,,71770196
B00568,2024,115547830,56598163,50596391.0,48285435,25560.0,69018790,30015331,23232350,160121465,8787626,10176346,9097072,2321755.0,42012123
B00569,2022,2694571201,1331002286,1277329837.0,1223438413,2029880.0,3555774744,1739290787,0,3276879504,594412233,93345544,619273876,191255139.0,1640939165
B00569,2023,2751535885,1317208770,1416000988.0,1360970271,1199326.0,1913164939,1297934631,0,2263634697,222021470,207695421,530849599,164668980.0,1869483065
B00569,2024,2499346326,1285372619,1163151120.0,1113164194,548808.0,1842543149,1540139727,159401233,3175895550,578277675,206962909,586482746,160927802.0,904138695
B00570,2022,449460572,219734168,214432398.0,205443187,298216.0,439077816,330290897,10440363,714425793,84068000,15897062,51764505,23594588.0,277486322
B00570,2023,409949983,210222462,176950195.0,168751196,370301.0,247133523,173327146,41002351,250613680,65047260,25389678,64460471,7701012.0,139007225
B00570,2024,495767907,244999225,229513948.0,219598590,422811.0,292413610,166777699,85939590,663785175,105469679,29497947,58713972,11988079.0,202190581
B00571,2022,460324034,223609650,234116018.0,224909538,246157.0,542482990,228873843,11251768,881190733,85611978,14794514,75141368,14226732.0,173673877
B00571,2023,404502066,199262440,181530145.0,173440104,287138.0,361895055,322222843,0,423055697,88071187,29733104,50822643,15710035.0,143100749
B00571,2024,420163511,201841693,184864726.0,176461456,193376.0,576130570,394668474,52045130,166096426,77046250,29498128,89854159,19660713.0,123417860
B00572,2022,74548173,43701364,26691178.0,25200215,43318.0,0,0,0,44890242,15003817,7652136,3795444,5805625.0,31692243
B00572,2023,81541569,46634614,33650383.0,32019552,63976.0,79489061,42819216,4443362,104125307,17909888,6956243,12870298,1065066.0,25785273
B00572,2024,72221352,43225600,26845622.0,25401195,61664.0,25205130,13674988,0,106837613,4354167,4592394,9065888,5414794.0,29493206
B00573,2022,90187899,55334247,30111081.0,28307324,55943.0,10446499,9386800,5805003,121516690,10273398,9730197,9332721,1093629.0,39494206
B00573,2023,109609425,64908597,37505993.0,35313805,67491.0,78032054,58196943,5650383,102569180,25678950,4365007,9513885,3714501.0,45970694
B00573,2024,121996432,72961383,43130961.0,40691033,95209.0,28458348,20725465,0,68734786,19456742,14381478,26888829,,29224007
B00574,2022,91635189,45687191,42871354.0,41038651,41096.0,62250224,47999244,0,105160826,15818963,9100484,20711900,2067069.0,42062986
B00574,2023,98125629,52410293,44510420.0,42547908,67522.0,57061423,49700894,0,190106521,14972690,15665038,18798093,1449433.0,41017621
B00574,2024,125321049,64027966,51343103.0,48836683,87455.0,17780019,12910455,6005745,45456762,30666644,15343230,31499630,,31454702
B00575,2022,126374984,63135209,58855805.0,56328306,126963.0,34139099,27809122,13903898,214444099,31283109,5975069,4610621,8792349.0,51249341
B00575,2023,141687882,70583133,70811059.0,67977302,34434.0,55312150,23770271,23878130,116056917,27424522,11968498,30784712,3021015.0,85374325
B00575,2024,133569116,66973250,60146003.0,57474621,84649.0,4615191,2073068,2725002,224055554,10494640,17384648,32303328,2605297.0,54182067
B00576,2022,3436877610,1803405923,1612156282.0,1543418730,2224227.0,1305214644,594570676,266020212,8078018994,642715222,107558423,205397563,45875604.0,2223591322
B00576,2023,2217380635,1102634276,,1048292131,1333172.0,1870054874,1232136937,0,5316101049,326178158,61475862,165131623,89043006.0,1246824678
B00576,2024,2191609595,1133640673,1038684487.0,994852296,1404213.0,1603492111,1099446341,266628007,1840467378,529451616,78462484,259222375,123296695.0,1409007165
B00577,2022,948113415,475148211,431371939.0,412409671,386767.0,956205878,595235678,11261931,1225987175,59689825,75787334,41039935,29362454.0,302609647
B00577,2023,846131062,414231592,427434648.0,410512027,380639.0,352448875,218449154,106163140,1217835105,81018323,96919391,76119626,53262053.0,388850655
B00577,2024,870595586,448352978,377655752.0,360243841,1156191.0,556296724,498911540,79546816,1321753919,157817408,106436105,188220880,37809489.0,431613358
B00578,2022,89985606,44351416,43022307.0,41222595,62911.0,72756208,52292990,536570,83742321,15929790,10762394,6547811,4562053.0,54196607
B00578,2023,109184873,51496026,54775643.0,52591946,60939.0,127402997,58557501,11000462,252741555,11569415,2990972,8477936,4362316.0,39677041
B00578,2024,136817866,67382845,66444149.0,63707792,135119.0,122212778,81366447,7607965,123412578,12883161,18395396,33288896,3780038.0,78241107
B00579,2022,24624322479,14588653076,8324071416.0,7831584967,22763376.0,4347848667,3279008290,3786867305,24039584210,3636298805,3314518800,1009798250,811771994.0,8631627226
B00579,2023,25975687135,15382206400,10124327680.0,9604813938,13385783.0,19679092183,15088579878,0,15052201654,6259508674,2553488476,2040288989,1565593554.0,10998243086
B00579,2024,32265454501,19371727035,,12222958783,21129708.0,13260598908,7669756124,4964031689,58137625710,7989503467,1412520547,4648336294,2447119068.0,8882175639
B00580,2022,1494754255,791302310,658351504.0,628456419,738610.0,936426364,551291624,0,1988848387,133313382,108843979,394375537,53459823.0,612377060
B00580,2023,1530669771,836804342,575235645.0,544622250,947337.0,1895719135,1381074438,0,1475461727,289061807,156469630,296004876,53898914.0,434274879
B00580,2024,1601414668,869794643,683112232.0,651083939,1315815.0,205379145,177370929,227989700,3973847120,287911553,174426706,372595793,73883228.0,885043432
B00581,2022,2335481149,821905239,1493957358.0,1447247736,1565863.0,2038765852,1719462544,119088248,1049517929,408427749,151662914,328279799,72525459.0,906073965
B00581,2023,2255147907,775471837,1312680408.0,1267577450,951641.0,60948948,45911464,109336168,3037414666,390532886,98978793,129430129,98937722.0,1480291832
B00581,2024,2106250668,735381203,1341258719.0,1299133706,1889056.0,2336687030,1255161352,0,1270452335,476442480,101160744,104084472,163336274.0,838049356
B00582,2022,245642457,102103717,129226089.0,124313240,152570.0,0,0,14752805,390679956,39473983,9918729,6970230,10390269.0,132125604
B00582,2023,250557611,110512188,133900757.0,128889605,178202.0,255780694,189202725,0,595986480,16136887,26976558,24692542,17056305.0,133355287
B00582,2024,232239939,104080317,112899725.0,108254927,200595.0,181363993,105994385,10278012,476600495,14725526,6834137,25723313,11841894.0,122702400
B00583,2022,107889451,54461193,49202283.0,47044494,61447.0,0,0,740379,252542488,12047796,5184978,17317075,4792150.0,31960553
B00583,2023,145867408,74997228,64697536.0,61780188,97743.0,0,0,5616615,142430724,16880038,21570882,36827277,11396158.0,75296915
B00583,2024,159846444,79306609,71582608.0,68385680,67768.0,160946900,104024366,0,258624049,8271448,19486903,37942131,9088250.0,91736685
B00584,2022,241661793,112715156,112215939.0,107382704,233239.0,121801409,88845891,18616828,523689968,29472980,12781405,18630177,16295726.0,108900650
B00584,2023,275550116,128893241,134498672.0,128987670,110570.0,92633230,42879251,28126694,153292264,42621837,14343628,36130631,17222097.0,109318490
B00584,2024,251066910,117376999,121488723.0,116467385,106210.0,60693916,47285242,14095375,210421608,31888396,13063382,34568777,14949473.0,150958617
B00585,2022,290680199,175311789,,88705589,211548.0,278430408,192065403,10085983,361853860,15202664,40212487,14867596,8795255.0,129430372
B00585,2023,282981573,165396800,113719303.0,108059672,,229534169,129534736,0,689719175,29714346,40757444,29676561,8284587.0,73463825
B00585,2024,303605551,182491111,98125177.0,92053066,119049.0,337028295,144958429,20831960,309418208,27334145,25451921,38220573,10565346.0,83181374
B00586,2022,775977721,377261061,374533262.0,359013708,401442.0,725882093,335197593,40502953,1499164630,131819845,74376086,177537443,59684979.0,297780831
B00586,2023,842825538,436518077,383033818.0,366177308,796972.0,185069620,162488052,78146062,1414801202,123542925,92123914,140184930,,402173357
B00586,2024,870871588,446305197,372920421.0,355502990,609447.0,308174525,131621155,197220092,1441087599,207511344,67194793,201936180,58276196.0,271998097
B00587,2022,393300269,233526584,129316503.0,121450498,196470.0,209423925,113403987,9915127,455164328,56082825,20125353,76764454,10088040.0,90203813
B00587,2023,358543294,212769328,130523480.0,123352615,220850.0,115395105,63199333,5073442,744529823,22075895,45119511,98090184,14830764.0,172449076
B00587,2024,327360659,197685049,114103273.0,107556060,248738.0,415923170,356908380,10250162,577490814,30091461,50412442,94531015,12675156.0,132139776
B00588,2022,132200738,70506833,52708167.0,50064153,67389.0,123557899,51494879,20639768,45172450,13505428,16654763,7549606,3216997.0,69896359
B00588,2023,170632910,96183349,67940094.0,64527436,39459.0,74579381,39121743,337905,192299225,32228637,14527392,6398950,11735601.0,58069944
B00588,2024,226125685,126198280,97619616.0,93097103,144835.0,209837564,147980523,17261498,528478577,34736835,29548340,58383388,8947184.0,60633657
B00589,2022,343896106,173163590,,163593302,144181.0,0,0,0,187433766,70735922,24219075,85548337,22907685.0,190412751
B00589,2023,348833619,178140114,156361594.0,149384922,110985.0,89246911,48496674,4098746,248011191,66140223,21709181,9959621,26240537.0,133040435
B00589,2024,392229081,195026073,192323951.0,184479370,359057.0,295270168,152294421,0,338184272,22153597,10551073,54827437,5509109.0,147615182
B00590,2022,1001997029,346210711,645656660.0,625616720,361341.0,48445328,25247466,0,819548720,76838257,31446892,111841675,30514194.0,593841561
B00590,2023,921285982,320439827,572927455.0,554501736,387477.0,172546838,128819484,65802996,801965328,105628149,27305049,109222563,60482061.0,779292062
B00590,2024,884380969,319704115,512645369.0,494957750,261330.0,1031188574,496482098,0,1360205920,194401488,85013572,85528906,23438087.0,650722902
B00591,2022,1686984753,973087462,706762745.0,673023050,1212349.0,746654610,322106067,0,2716715378,397013786,184955523,79451841,126737121.0,499237363
B00591,2023,1809025230,1013790834,690250254.0,654069750,1498436.0,2382462599,1109214089,0,2740859382,252302485,222951755,498910459,63806270.0,754699470
B00591,2024,1864149893,1005975150,712845640.0,675562643,1388147.0,1293075962,1153457429,95353458,1726826491,142332674,286246465,454789540,99027804.0,446190267
B00592,2022,186213874,64986612,110687520.0,106963243,136214.0,1109680,707463,18035750,360447055,27634755,17013451,24101087,2870518.0,120147796
B00592,2023,157502931,57525763,96838303.0,93688245,80407.0,83069547,51758827,11488525,275724800,22367350,13728695,23035981,6872154.0,63971987
B00592,2024,159610028,55633864,96203755.0,93011555,98761.0,67657368,48653799,16815309,303726749,9103915,8131088,17906557,11072163.0,112963963
B00593,2022,435085917,193159473,217325406.0,208623688,45880.0,287398903,124611300,22602685,195988038,93918797,10649087,48812302,27927416.0,164344744
B00593,2023,417904495,182668074,229114804.0,220756715,288038.0,104531229,52272803,30897472,1013370124,97278351,48612391,52775679,12889272.0,266830249
B00593,2024,357524219,167317648,,154847532,176654.0,217586482,123736046,10329320,276299344,65200750,35905251,11156779,27293013.0,144094388
B00594,2022,422420056,191969709,203467204.0,195018803,262684.0,206760867,83244092,27389848,384297057,62394618,44736135,66704054,13475171.0,210303049
B00594,2023,445141619,213390586,213865981.0,204963149,253409.0,616738290,410033828,18233095,862740928,52052772,28373187,99653877,26221959.0,287257649
B00594,2024,490499539,225027010,254649245.0,244839255,271445.0,0,0,49949633,622278351,51786719,15561354,79136337,38461825.0,229981777
B00595,2022,2113273089,1240155193,800799140.0,758533679,870136.0,2307254501,1055422052,0,706625690,498978356,309787261,217275114,115628694.0,860053330
B00595,2023,2335049725,1418784091,740356622.0,693655628,2044278.0,263185819,210817224,183154389,3123785485,491593625,393620860,426591195,26177185.0,928708303
B00595,2024,2467799181,1466537455,827254696.0,777898713,2023605.0,2361162508,2061382579,544785850,2809893791,541995823,330209637,711962750,98725702.0,1097023040
B00596,2022,144202152,65862772,68948667.0,66064624,33428.0,138637693,104259851,8633763,302952774,29392148,7848315,9392617,4051171.0,49454364
B00596,2023,175765659,76327028,95147313.0,91632000,174493.0,133947104,77428019,2474098,278058435,14563758,11394998,11126552,9911992.0,103932899
B00596,2024,168517306,73671138,83280198.0,79909852,90856.0,91544881,81112537,0,138652997,14869642,7748056,27159794,12474980.0,54976364
B00597,2022,347994981,206933486,114684738.0,107724839,294576.0,68236936,39912965,21251772,697303839,51810395,46520949,10783377,5258261.0,131306099
B00597,2023,324564931,185848137,128161558.0,121670260,141508.0,233739718,190814395,24825022,283451690,33103738,47450035,55473956,7914465.0,77157999
B00597,2024,308095725,184519581,115867911.0,109705997,210737.0,116593652,98778344,13069050,161242421,36075280,28651457,76492147,,118784310
B00598,2022,60569620,21335098,38797739.0,37586347,20952.0,45131049,29194808,7928625,22152527,4313364,2374807,5995770,4791709.0,48179534
B00598,2023,64769458,22269152,,40793113,34288.0,71983567,40676028,5509428,52462697,8386062,4144498,6924948,3058573.0,53742219
B00598,2024,86777445,30325811,51384157.0,49648609,49594.0,78474209,67419807,10858929,134717502,15414293,6860814,4057298,5443295.0,43158155
B00599,2022,2799171218,1828709341,758874327.0,702890903,1370947.0,1798704377,1437120717,217028493,1320358441,277033848,249497607,898856344,181174839.0,993010047
B00599,2023,3495511499,2264675208,1184663904.0,1114753675,2437471.0,4383049108,3677310594,59787837,1184024732,467762215,226753823,918476111,176820124.0,1052543409
B00599,2024,3490930365,2303843596,1171053198.0,1101234591,890001.0,1189792377,871636310,154385351,4710809630,367873959,282459923,584607378,237144039.0,1098963706
B00600,2022,2780911603,1892012090,723511034.0,667892802,1519267.0,1569132518,1167812076,222717122,4620945973,357727310,435694208,598590977,175741840.0,546192199
B00600,2023,3331566949,2091290203,1092579114.0,1025947776,2216551.0,1395035328,651090729,0,1133621597,346920621,581123125,129906537,37240339.0,1271121267
B00600,2024,3130157165,1956657107,1050084087.0,987480944,1484290.0,0,0,168962309,5775996674,229695355,567262390,135279178,208022779.0,1238755798
B00601,2022,193356643,97953774,81877912.0,78010780,149377.0,105170367,51337171,17116885,444182375,23551637,16242000,35692239,13024371.0,55688623
B00601,2023,198726897,94266936,89163294.0,85188757,117613.0,211030894,135268119,25898914,343980358,34839473,13472426,31441149,3423885.0,82712017
B00601,2024,218837219,109954688,101459859.0,97083115,72007.0,135062909,106519053,0,262207078,20515055,11627204,50338850,14150744.0,63844441
B00602,2022,711248746,390496168,291808602.0,277583628,408221.0,221576288,141845649,79522917,1284007579,45743656,100807143,26831589,20176079.0,353220834
B00602,2023,747240278,414331176,289222603.0,274277798,180528.0,72614724,60460308,41566756,1809023475,52326297,76739214,45412966,54024319.0,309525656
B00602,2024,704609937,378661304,298911005.0,284818807,274818.0,923764792,594670910,40776648,447646916,135021755,30138006,156854115,26558163.0,335428504
B00603,2022,1323173140,668212569,600444621.0,573981159,964622.0,1404599219,913138387,127157649,935050920,281974031,141741583,127775204,38783411.0,600410482
B00603,2023,1415817664,702428468,,572039122,659683.0,1420983844,603494359,61845533,763503851,318086727,109013880,145130095,35753553.0,764228996
B00603,2024,1418774331,698728606,619246855.0,590871369,1210583.0,1461521844,922987268,8760810,2834407097,207597683,196615208,286611849,40038141.0,584756180
B00604,2022,4443344919,2246308075,1948962425.0,1860095527,1377299.0,3131557373,1966212237,441198031,2364688909,372300520,384317873,580456365,206914160.0,1961264943
B00604,2023,5262252324,2548877695,2542679181.0,2437434135,3658413.0,2338798049,1162845848,0,8537696298,765802678,365964026,672419595,207789672.0,3265136766
B00604,2024,5169097139,2605441785,2308803727.0,2205421785,2744442.0,462645459,397667381,663801690,3137512361,579236917,374428733,889780063,394137423.0,2481405945
B00605,2022,49547027,30255537,,14690012,15309.0,35863087,30356258,0,96607144,8910422,7854367,11449204,2332492.0,15945199
B00605,2023,50100694,29212676,17898340.0,16896327,4216.0,68633217,54083451,3794564,95483123,11531399,4188038,3781420,3161554.0,19164552
B00605,2024,48638633,28854019,17005752.0,16032980,16623.0,36054401,14727880,1553640,24854982,4843145,7006644,9602744,1809496.0,12362505
B00606,2022,1135142257,555418927,515920006.0,493217161,169724.0,1030141413,540878461,70532014,1396670070,127208887,92503206,201843515,49656215.0,653995200
B00606,2023,879342863,452756737,373848912.0,356262055,466353.0,1031213250,678307654,58804838,880132401,218300315,50258272,200466025,64887671.0,468822919
B00606,2024,1019227367,528811289,470502312.0,450117765,843374.0,591464620,315592864,142128167,1551614674,73114367,115651703,141363642,46031535.0,352245167
B00607,2022,4039984213,2422315782,1378830009.0,1298030325,4154369.0,3009748971,2480328132,568438872,3485184364,398429974,279259904,154382212,295095334.0,1929464742
B00607,2023,3993832782,2486167338,1203856696.0,1123980041,3367891.0,1362983919,892717059,171787752,3773298802,997519573,732284904,1114639040,153059680.0,1529006577
B00607,2024,4224913187,2460715775,1485906303.0,1401408040,1806462.0,4429857963,1987839420,247883564,6338229725,726463984,479715162,364982648,61214936.0,1955443039
B00608,2022,1578459946,857353709,609940746.0,578371548,908288.0,788515763,346253534,65519233,1094277606,278938538,218147418,359754759,119399377.0,686247552
B00608,2023,1616946020,884428586,664203221.0,631864301,1050930.0,743978379,342114404,0,544402094,131915930,113085553,198590120,,584675433
B00608,2024,1373081065,752280975,553882313.0,526420692,925975.0,857241141,728611053,78276863,2495247390,224796448,133357372,136239722,42390004.0,431233203
B00609,2022,139234042,71960678,60507998.0,57723318,73016.0,102805232,54322788,14453395,104815915,14701135,12593824,35217556,2456494.0,60532786
B00609,2023,124813926,63900151,51281660.0,48785382,73047.0,86328460,74775796,11004215,248596782,21720921,11798396,13908626,3096356.0,33334101
B00609,2024,125947716,61973763,57177590.0,54658636,,2844559,2523591,7035133,47451474,8685148,13674547,24155991,9832940.0,58570171
B00610,2022,1628033692,861433595,651735083.0,619174410,1289543.0,1580146779,1024239512,101743220,2535392691,254449854,103889941,292584541,74340743.0,512287756
B00610,2023,1706355587,923055619,711835555.0,677708444,1285953.0,0,0,0,802819041,188392794,200841271,67080007,,451189373
B00610,2024,1697800840,914328669,752902441.0,718946425,936459.0,1679365672,1186815026,37884156,3003880275,255960498,256556441,268375019,29372949.0,1013769922
B00611,2022,168768064,91958074,75795729.0,72420368,59991.0,49385902,35128813,12057016,336673500,12606842,19485240,44277274,,55280105
B00611,2023,186113740,103757935,69857762.0,66135488,99463.0,165517454,88561640,7965059,90283744,38572344,8896375,43423464,3263122.0,68774434
B00611,2024,179637851,103054869,69200807.0,65608050,49199.0,286662900,114803286,14088905,88607864,27560764,11069796,8691927,4533893.0,84694012
B00612,2022,927931273,627087194,230136933.0,211578308,407966.0,478287574,355877684,84971491,1540628273,124728862,41684066,164960946,32282449.0,239378198
B00612,2023,997892034,636332882,327812657.0,307854817,498524.0,1115790538,544101788,77503108,1807339431,74538989,95007696,293932327,,235278276
B00612,2024,1042799022,660281867,350891582.0,330035602,901467.0,0,0,31813399,731194098,133138276,155916602,242423977,25154501.0,308970968
B00613,2022,368239802,225877427,131365741.0,124000945,211274.0,191113277,119367239,33225040,279187400,23442718,50479464,92615102,26368667.0,177111211
B00613,2023,376730879,227594875,145723319.0,138188702,214684.0,374048995,228579566,29314973,269784748,25912983,23547934,33125052,11497635.0,98479057
B00613,2024,396234675,238611111,,120724759,231670.0,185833495,166961495,36351507,351147982,77014534,50347470,18862056,13456438.0,175117594
B00614,2022,817916057,278813314,522759784.0,506401463,,734549387,506697086,88616078,1834538689,190013365,61565065,28005396,13648370.0,484548031
B00614,2023,771825167,266844915,471691764.0,456255261,705950.0,757360756,567251188,13494033,507723326,131416237,51172945,73780229,23713524.0,372467788
