borrower_id,year,revenue,cogs,ebitda,ebit,interest_expense,total_debt,senior_debt,cash,equity,accounts_receivable,accounts_payable,inventory,capex,operating_cash_flow,FLAG_EMPTY_EBITDA,FLAG_INTEREST_EXPENSE,FLAG_CAPEX
B00133,2024,3693066378,1809325013,1820917124,1747055797,817807,2702233535,1983279899,305166345,4741522327,186004942,244507980,752564164,137278529,1913884594,0,0,0
B00134,2022,2530185633,1219359667,1215011770,1164408058,1705111,1692398634,874037780,15354303,2042458267,568871919,95819034,391012748,96369425,914467041,0,0,0
B00134,2023,2815900409,1404764203,1242971465,1186653457,1442590,2067608721,1705187657,120130273,2722596392,211930255,191378087,495760053,81804303,752569513,0,0,0
B00134,2024,2981437063,1464707559,1291554785,1231926044,593055,3963261190,1707738222,266806994,3817519890,307900436,420359925,310451108,50710246,817803697,0,0,0
B00135,2022,166590799,102867565,58801048,55469233,113928,148463963,113597593,0,186002239,10539387,11037301,46020851,11280465,39351191,0,0,0
B00135,2023,185818740,109049433,62620001,58903627,171446,104986726,53075644,12233615,85499549,22723209,23435305,21652578,10400848,49834472,0,0,0
B00135,2024,160929225,94061673,NULL,55903763,3434953,69533469,40398178,11287488,203904512,21688287,14887482,23530609,12748209,44609329,1,1,0
B00136,2022,4840614032,3316054711,1366321639,1269509359,1778831,2691541588,2240441060,580327853,2012418340,874296431,442013563,742868867,241892175,1344369548,0,0,0
B00136,2023,4102745659,2591768512,1471306409,1389251496,2554420,6396107797,3592403128,360900313,8366911082,380560944,299121844,408499935,295068984,1793970238,0,0,0
B00136,2024,3890953777,2512129896,1200847062,1123027987,3489783,3501505140,2550976208,112618703,3422756735,555002439,679217260,1146925329,218481515,1424258279,0,0,0
B00137,2022,400910257,142845645,256772650,248754445,204067,381026703,313037436,63265778,343541695,83457983,18374262,57760414,19845058,178086308,0,0,1
B00137,2023,348386618,119753278,224360600,217392868,235403,247761998,213958480,22550784,124834749,72473028,29437830,13062768,19628327,215836214,0,0,0
B00137,2024,369838373,130605017,228242725,220845958,267195,193004769,139925622,2501670,822568749,37322410,7479037,37167452,15894854,192982543,0,0,0
B00138,2022,518373715,257879978,219396235,209028761,329475,73923512,66375196,38030061,733573575,113011588,22523330,90191793,31568959,225015906,0,0,1
B00138,2023,491365507,242822321,236622262,226794952,200092,28417348,21454459,402537,808436602,94099570,66125235,43715084,23095430,211264061,0,0,0
B00138,2024,373945488,182165293,177243421,169764512,349545,279343621,146356893,21636637,286304320,32625412,42079579,38060734,29619668,207679505,0,0,0
B00139,2022,132300182,56621142,67304928,64658925,98749,72625527,39677139,13626740,205550714,10239359,10779944,4260750,6943405,68929068,0,0,0
B00139,2023,167702141,75971395,89823774,86469732,98856,60702023,37757831,12271114,87262213,31542416,11433621,21293029,10626877,65203109,0,0,0
B00139,2024,172081866,81378144,82586630,79144993,99223,143848591,69537308,1692948,350745715,24743154,17997556,37664482,6640554,64943319,0,0,0
B00140,2022,3430882117,2099487546,1318041290,1249423648,2199895,640575860,305005055,293432558,2677126653,440118246,188512478,858724690,120055053,1777865549,0,0,0
B00140,2023,3786923572,2155348515,1360657657,1284919186,1404161,996864617,701337512,0,7710954220,896267919,150843526,475569107,202979103,1191542301,0,0,1
B00140,2024,3599246270,2123386074,NULL,1147880404,2373520,2412270225,1878753337,0,3110816660,370138260,266998636,637150506,256699355,1542828477,1,0,0
B00141,2022,3018866234,1051542753,1915258554,1854881230,1872449,1692438881,1294652791,102734783,4226532897,402717885,266322476,415379543,196295813,1853551718,0,0,0
B00141,2023,3422974793,1227689784,1970977451,1902517956,2137068,209488077,185942817,302454724,5985822186,221761112,311634974,418759822,75248684,2177087169,0,0,0
B00141,2024,4560824030,1564566112,2817913769,2726697289,2870086,1476140302,771201034,0,3462905444,750664634,262400821,548038536,350948550,3179860240,0,0,0
B00142,2022,1115900345,594078872,510901012,488583006,763678,1172607988,901959735,0,2756407900,195723313,163304141,44295197,55388343,682501636,0,0,0
B00142,2023,1044990630,566458904,449384935,428485123,868402,380015942,168100206,0,1255790963,254136914,55958247,36993984,41699550,477317116,0,0,0
B00142,2024,1111567433,618326231,415838178,393606830,257720,620785498,344358106,72254913,1456560354,170140142,31127458,202281598,88719770,346645383,0,0,0
B00143,2022,121224587,84617321,32557635,30133144,113930,98523988,66773136,1432273,99579604,28787967,4501085,31872954,4447301,33144840,0,0,0
B00143,2023,110202852,69106110,36044522,33840465,87102,123427516,103552642,6354651,195620424,5752553,18077174,28843925,1258230,37279413,0,0,0
B00143,2024,125516313,78281536,41553768,39043442,45752,56070484,30250521,5368310,110224600,28012029,10805122,19668042,4600381,28943810,0,0,0
B00144,2022,776228936,447009860,273312752,257788174,644671,428315926,382053004,12428973,480794381,120735470,23302780,46897673,39667952,229017266,0,0,0
B00144,2023,781558694,480661086,NULL,236412804,503914,20931635,16692702,39292153,1546611712,55270057,132518083,81247505,17149158,270041141,1,0,0
B00144,2024,767705755,467917971,270600990,255246875,314053,154853999,132592972,37221388,1342235586,122217685,67186073,51792416,45698672,338501450,0,0,0
B00145,2022,3551866973,1991855202,1355414715,1284377376,1974886,1879324837,944378795,204881873,723466885,442552244,244588947,876709674,220949983,904844715,0,0,0
B00145,2023,4019285856,2495717444,1328806774,1248421057,2155163,1622353005,1311366076,401900766,8099027626,431758262,652232142,255876371,50354523,1444187726,0,0,0
B00145,2024,4106547065,2369142531,1487085446,1404954505,1486804,3855239092,2163127438,316922011,3891083893,643784236,505328389,334777864,303422663,1670789898,0,0,0
B00146,2022,787480963,478447297,277234311,261484692,382780,508474856,307962118,54184911,1395406991,75411000,143290934,116735565,25829376,261886187,0,0,1
B00146,2023,791193981,482535289,279483498,263659619,690221,829061055,374273911,87359913,596633544,164309313,105640230,72546133,23573928,263287071,0,0,0
B00146,2024,808557338,474069706,305384135,289212989,703053,828048978,506857441,0,588204534,109988176,126967361,38339432,28934286,418337034,0,0,0
B00147,2022,111426225,55142530,52280598,50052074,64111,108304997,91380387,9318741,163015989,26664508,2834952,6082675,3400908,64368894,0,0,0
B00147,2023,118406898,60779868,49420526,47052389,107830,19245809,9439100,9847392,52241574,6722496,14436821,17663715,3937823,46938770,0,0,0
B00147,2024,78102145,38913786,NULL,35594309,54141,44136033,31955555,0,17796367,9096409,5773973,10065894,2430374,42118128,1,0,0
B00148,2022,394054913,239052504,129788833,121907735,264662,185081249,76386024,27122270,969905027,95334035,45681646,118780090,25195198,131593435,0,0,0
B00148,2023,473612542,269614302,178820909,169348659,304875,285492872,184208610,34943031,172505993,31922126,57954275,44917366,26535038,127982252,0,0,0
B00148,2024,511947140,299251463,195919032,185680090,284391,210834688,186649699,17949183,567562210,117869559,87618716,137447153,21423542,239632062,0,0,0
B00149,2022,122181714,61964737,57941246,55497612,114522,41794144,18102299,18268848,112949182,13807040,3232687,3365395,4050700,68492272,0,0,0
B00149,2023,106235968,54131062,48744474,46619755,99006,112919735,74672122,0,51397708,13502247,7379881,17126400,7429953,43884656,0,0,0
B00149,2024,114183509,58610629,50631068,48347398,82131,76401453,33251629,4859679,259648101,9446011,7870962,18893479,8380822,40735790,0,0,0
B00150,2022,789387073,433191768,NULL,279903918,278578,0,0,30836963,1838993905,152599960,127028583,31497725,9950688,388860239,1,0,0
B00150,2023,911122955,494503393,351744461,333522002,476461,322390105,238729233,9366943,1568123754,66163614,147395023,131667928,49853505,457597566,0,0,0
B00150,2024,1066028449,561927132,441340999,420020431,380061,765333147,543252773,0,2345667434,175394536,89067053,274485305,27734950,357563185,0,0,0
B00151,2022,169115672,78095707,NULL,78898883,150207,128506210,101233880,0,279232566,11740478,22944111,12227293,9123880,101842928,1,0,0
B00151,2023,177180364,81220023,83685943,80142336,131348,70463126,33935744,1167680,271684399,13997750,4698294,8319839,11385170,100802122,0,0,0
B00151,2024,185190467,80068901,94644102,90940293,128483,67588031,44295628,26226578,419377441,26217693,16541557,38656318,7703422,99242131,0,0,0
B00152,2022,82061693,29495431,48811153,47169920,64645,30435828,21575837,0,42386163,4714947,7362648,10976158,2599067,31570717,0,0,0
B00152,2023,66919977,23344940,39312722,37974323,19732,21683277,10573498,4984522,54360709,7842574,3088780,6212788,4620515,36234460,0,0,0
B00152,2024,68130965,23702511,40572792,39210173,43049,41916696,26196641,0,125804587,4100817,4134347,4731306,3689253,25762091,0,0,0
B00153,2022,334401878,153022979,166369756,159681719,269173,146093908,101295356,0,233365159,42302788,29990338,34054634,6695347,165259886,0,0,0
B00153,2023,377703798,167923620,206039955,198485880,177780,313551754,149350311,0,885202389,41669849,44818157,46580194,27192279,239328392,0,0,0
B00153,2024,308752962,139637848,155298966,149123907,300055,124757834,106502723,28012004,513945384,42528182,41269613,61148300,19772993,127208796,0,0,0
B00154,2022,745521706,259719349,474325692,459415258,425686,251366230,183998429,41500590,561903152,55023464,39574466,67443227,16352228,300356412,0,0,0
B00154,2023,899862845,310336125,544986816,526989560,42022957,604278443,354902962,34660725,936123393,82678646,89998905,79265839,44927856,524568598,0,1,0
B00154,2024,987409616,353396209,588445987,568697795,474143,169697650,81955908,66175999,1694610997,111012249,41147517,27077303,62852390,768591398,0,0,0
B00155,2022,313559912,164160893,148072675,141801477,201386,239204732,191165743,7919396,623334405,44736176,43687636,76631032,10342492,115460496,0,0,0
B00155,2023,273467894,149745829,111246582,105777225,145938,250085022,172079975,20264139,153144517,67874766,13948944,58128083,17883542,79667122,0,0,0
B00155,2024,364975506,200607825,158837692,151538182,274188,430683309,281011195,47032468,192214606,73123087,39208088,20744108,21541780,184602850,0,0,0
B00156,2022,1508253699,520748907,930090316,899925243,860327,1451284178,582148530,70895488,1226615829,316690774,27321199,28421458,79571394,1145275830,0,0,0
B00156,2023,1679651244,600035327,959102380,925509356,1293959,799935323,325107954,0,975564267,196931036,117889560,170485451,54353371,1150406869,0,0,0
B00156,2024,1475391386,500926247,960267958,930760131,1173664,186645979,86683167,0,2849567645,87424762,43903742,48783720,99992774,609968748,0,0,0
B00157,2022,258002964,161329576,77350373,72190314,151668,251568352,197075527,23034411,173467295,38677689,46802282,33006389,20107227,82496444,0,0,0
B00157,2023,329551618,194756010,130056829,123465797,171046,357060728,148707612,0,254070398,76439545,10398125,57830070,6955989,107454454,0,0,0
B00157,2024,358022460,208234915,149244107,142083658,164554,125289426,71758578,41298594,444633703,82509518,46237158,16198045,4564190,157170668,0,0,0
B00158,2022,258420801,145648226,96507424,91339008,111731,287330227,136381464,44071973,156269909,27485004,14813842,70952552,2920871,106239722,0,0,0
B00158,2023,203388503,112540202,86857221,82789451,135379,182831761,164398146,4986347,235647969,45258143,13605878,51977760,8624392,97076495,0,0,0
B00158,2024,193287653,104065034,78311643,74445890,97350,148754942,123551227,26302907,357772033,20552821,20147708,5815479,8362645,52375681,0,0,0
B00159,2022,140079497,70104212,60027894,57226305,101019,5232865,3222997,15433946,309309678,34460147,7825241,33419657,8154151,81705835,0,0,0
B00159,2023,153262240,76797364,71018187,67952943,58874,43232420,29659587,13355680,286833807,19165899,6520804,11117386,9489602,50993009,0,0,0
B00159,2024,171149471,84570016,75531126,72108137,53496,126076842,57667433,5566205,376571316,29076028,22193411,37236762,8856325,100770253,0,0,0
B00160,2022,18587337366,10469768627,7215183515,6843436768,10546273,8277945278,5696831652,1348731396,42057621360,3877558327,3042914657,1613242246,663980105,7256696148,0,0,0
B00160,2023,17922468064,9448419802,7897951509,7539502148,5848615,11946536328,6311879706,1303966420,18488270183,1685666022,1670773874,762602631,1337705459,6599323067,0,0,0
B00160,2024,17026039979,9362566066,7602202447,7261681648,13671799,7164958007,3493886455,1484778889,36668082432,1576352105,2214704117,1919913147,1061974740,10081409999,0,0,0
B00161,2022,388121228,186669673,174687511,166925087,255580,531840176,461920385,35516695,833953799,38482590,36056365,89434986,23869525,201007517,0,0,0
B00161,2023,363038187,187685966,174676585,167415822,152543,329862378,202552450,0,238427550,79038889,42065050,18897109,16196016,170051955,0,0,0
B00161,2024,348796129,176168025,160433705,153457783,181134,390540702,193720415,3600405,322520954,24078858,15127516,78823312,6152026,108547032,0,0,0
B00162,2022,428554246,260392165,153936259,145365175,209144,274334302,184723533,11790739,290734956,76552314,53188549,106567647,30560710,155180672,0,0,0
B00162,2023,563186485,335996019,188459076,177195347,244088,636948135,415494607,34319642,873917899,53411091,66190363,140706669,39433336,233727014,0,0,0
B00162,2024,582229058,345954751,221491164,209846583,437642,704216545,374801633,30552837,614040485,125896047,83901434,168493734,46414243,175552930,0,0,0
B00163,2022,138621506,69878066,65891410,63118980,79788,130961495,64048585,0,57499777,16338402,14398307,11290570,4298904,76894211,0,0,0
B00163,2023,140706531,68385001,71031030,68216900,80433,118638517,73211889,14180731,277205190,35116608,4640795,33646376,10765917,91041261,0,0,0
B00163,2024,157128415,81088177,74791587,71649019,90114,136271510,67129955,1826972,326093723,27168418,6041703,36724332,7928229,84140432,0,0,0
B00164,2022,705517832,328781897,367244970,353134614,606505,947138962,708009046,48524729,721340714,89637208,62652529,153206841,43869182,335049333,0,0,0
B00164,2023,752297091,352610064,391018503,375972562,298272,765037312,385730848,0,1463203830,137729268,43823331,36189120,51295712,445527257,0,0,0
B00164,2024,781674550,395184712,370509000,354875509,667164,1037096303,736189062,0,1307022096,190266628,37408954,130565830,18103217,284538083,0,0,0
B00165,2022,662116077,385848693,271519822,258277501,186372,491454825,343138794,0,805941202,96151356,79386041,120606053,23967566,354955557,0,0,0
B00165,2023,595873202,364139282,217109083,205191619,483214,200258950,90569651,3642606,875271833,63229072,108008861,166640379,44685418,162358604,0,0,0
B00165,2024,706466083,425485255,257962669,243833348,596090,152801966,115517113,65241959,1626860454,73116609,46097056,41266345,20258951,265349122,0,0,0
B00166,2022,213546895,126615029,NULL,79770511,227921,135879415,65763082,0,356842923,15617227,29469031,16456244,17056234,105802978,1,0,0
B00166,2023,197377128,111802802,75871654,71924112,152087,57734517,34084350,5736793,88916348,33598639,7010932,48845900,12492306,58649181,0,0,0
B00166,2024,180996944,99260662,77026152,73406214,73700,59600968,24821875,25829641,150153702,25925850,29145218,44322009,4108346,90784621,0,0,0
B00167,2022,260982643,93932121,166483225,161263573,240740,85914158,53078109,24480735,637678728,53038787,12113046,30877007,10648092,135370162,0,0,1
B00167,2023,285709906,105041676,179331066,173616868,281466,136458651,81770041,13376880,649960648,63234180,15992521,6302463,15583049,213933989,0,0,0
B00167,2024,279679985,97266560,173688758,168095159,63440,170114566,97907304,16213092,459576980,24053726,9708476,45347238,7479762,147397751,0,0,0
B00168,2022,912714750,548303092,341043132,322788837,903680,1254083113,624678892,32111818,2242927064,163431895,77537757,175506881,58413744,377559811,0,0,1
B00168,2023,935452583,559150866,345407623,326698572,702790,788744114,415241994,147173911,1093870455,89510273,126260212,91456257,69010022,353283273,0,0,0
B00168,2024,1241252851,735923846,473134104,448309047,918409,655907681,513848028,72655282,1352935140,178737950,67485563,42965044,70296896,506336113,0,0,0
B00169,2022,90042067,41311382,46025726,44224885,44758,27463366,19743492,10879807,189515591,20508511,2125535,17187934,3108924,54066541,0,0,0
B00169,2023,107164543,45886977,54181203,52037913,40423,138071460,90629093,4170110,24878796,5634801,9880737,19789075,6962389,45963011,0,0,0
B00169,2024,133075386,57058059,74729516,72068009,75298,172459288,144522406,231256,42370414,14665431,10969209,18728787,1983078,84538735,0,0,0
B00170,2022,1310637781,706830333,582568881,556356126,631573,1133367058,901975076,140420694,2619242139,92793332,84569253,118067745,98849755,576727613,0,0,0
B00170,2023,1297503644,700429383,519002559,493052487,718629,1208555564,870970319,714660,324859198,122858271,140851820,320022431,25092992,692561814,0,0,0
B00170,2024,1247245754,667750561,521021410,496076495,281310,156283478,82767194,0,2253512103,251490420,170796051,135940867,79229892,578406857,0,0,0
B00171,2022,330209074,218166749,99019422,92415241,177680,189542380,166384488,13362198,389665299,28840591,38906696,14223274,15228981,106486936,0,0,0
B00171,2023,390131772,229275174,137374099,129571464,235786,425817252,268564140,12170228,930847558,35953579,21726186,36421126,18971481,184663738,0,0,0
B00171,2024,329044246,188409153,130499248,123918364,226283,0,0,0,452263501,24744547,49092079,55963794,22744345,178110039,0,0,0
B00172,2022,305927558,195566163,107544869,101426318,154360,269728831,172113085,10992047,708938948,35753067,20853642,53358536,16239669,98209888,0,0,0
B00172,2023,272244011,173573783,97349692,91904812,213307,33481165,19584364,24469224,291782855,16914089,26816900,60918829,14034649,80122921,0,0,0
B00172,2024,273883301,183408310,80290398,74812732,243845,125730154,84690768,8076044,470177843,66384414,28516811,72303711,4972749,105315889,0,0,0
B00173,2022,1443569828,848654442,547903921,519032525,968356,744040886,333980044,50315766,2365148843,194017172,98888629,210752493,99735950,735102705,0,0,0
B00173,2023,1967994642,1162338279,NULL,690068716,1218174,0,0,0,3028112025,471002531,316151320,460470852,57730481,578617496,1,0,0
B00173,2024,2008993999,1192029385,751472407,711292528,1363172,249851947,158404443,348319863,2502101226,462048588,85556195,479560159,137517421,1017720371,0,0,0
B00174,2022,362307767,217060971,138471917,131225762,257314,0,0,19076226,433329316,65584322,48293130,11488796,23939012,137631737,0,0,0
B00174,2023,397528983,238697457,130649713,122699134,315027,112465258,77307282,3366391,334789901,63296628,34309247,35878622,27328738,128123636,0,0,0
B00174,2024,490133638,293289078,186290620,176487948,411643,315244476,276076013,24870743,404304720,109658126,43289723,24067868,24656011,257386849,0,0,0
B00175,2022,710489873,481927251,NULL,159589704,255603,0,0,32635669,571469192,83901429,46990124,180082761,29919214,165926140,1,0,0
B00175,2023,637666987,418672147,184555852,171802513,372062,623087923,363424398,30470359,1477365190,90117270,96523180,36103086,35098796,246790918,0,0,0
B00175,2024,653619829,433465177,207274885,194202489,168904,422104066,181995550,41692864,700089217,43893546,115011054,142934368,50293903,127640923,0,0,0
B00176,2022,145003066,84378520,54189803,51289742,74112,145032308,69666220,2582273,186971149,33976629,25287805,13735852,10946248,43845562,0,0,0
B00176,2023,166463865,99204146,56802935,53473658,115290,124553382,99658690,11706204,180792517,23628246,8778483,19056660,11658346,74868922,0,0,0
B00176,2024,140969136,84483312,NULL,50231161,153923,128692273,114772595,19985866,89826128,19708746,23618165,39000172,6297694,37551678,1,0,0
B00177,2022,507432574,252119986,238800897,228652246,459599,59976965,29602746,31769967,610696600,70236490,29900616,27573100,38639312,168429255,0,0,0
B00177,2023,441103289,213774791,224367517,215545452,242330,446583299,206331197,5347837,216364868,54840943,42214238,78407104,6826864,234474370,0,0,0
B00177,2024,541514685,276983713,236987412,226157119,166416,475075680,287510664,35202452,777863382,56124219,33692092,19586959,16258884,154293723,0,0,0
B00178,2022,400255040,191409427,202330840,194325740,161666,199125072,170538063,0,602990455,61737859,48165714,9917128,9532873,201713477,0,0,0
B00178,2023,405681085,214275216,159992797,151879176,331582,138575267,117194027,43819484,744335326,93653980,24176174,100511130,5911363,197581029,0,0,0
B00178,2024,396920404,190891244,194175363,186236955,217995,208019019,123700997,2634169,289316069,36954511,28610507,44773779,7620872,251458553,0,0,1
B00179,2022,283044135,148307268,112425998,106765116,176410,157232125,98365214,3324212,677677582,41080117,35219278,27630522,18270913,96476109,0,0,0
B00179,2023,265015493,121921972,126513650,121213341,192208,61181839,42141367,0,276891318,37120558,31029974,6854083,19309395,117711043,0,0,0
B00179,2024,241228770,120791822,NULL,105238848,68947,110300923,83595820,13873128,470335970,20079028,11109267,17116569,15864171,89988123,1,0,0
B00180,2022,438353789,154836331,268657178,259890103,396938,376999449,285632814,15080730,575701448,77801527,31580547,32694047,17386874,229595881,0,0,0
B00180,2023,453718722,154519866,266113950,257039576,266444,247585335,154240850,34361820,1115744230,31585117,28514040,64542828,12087020,319456618,0,0,0
B00180,2024,469010896,165862695,286198447,276818230,357253,385783109,324736807,17075328,865980889,57563406,41129650,31886944,12994744,289635893,0,0,0
B00181,2022,252844397,90681696,162142452,157085565,129704,283555602,182574889,16918527,489026913,56522912,13407062,5087815,7040416,215962725,0,0,0
B00181,2023,294186324,105682190,177568591,171684865,246998,54142292,39152515,0,308622503,20105847,21795987,16632359,14003269,162532960,0,0,1
B00181,2024,261965096,97461130,147122649,141883348,126054,76777297,67805652,24843940,427354023,13393679,14999809,24030797,17457759,124187966,0,0,0
B00182,2022,2129777868,767574404,1312920497,1270324940,856908,696764210,318662983,134549026,2272323298,423296657,198210407,43429988,70348139,1233369975,0,0,0
B00182,2023,2194444771,788441163,1235349221,1191460326,1006514,17424558,10772161,73551617,2404538334,393487926,95267802,249374441,76826469,1491037718,0,0,0
B00182,2024,2287075641,792435738,1494540564,1448799052,1224948,2066563944,897501994,0,2459796811,320522036,158452789,226931713,96753608,2044101317,0,0,0
B00183,2022,242661277,83920714,140618486,135765261,155254,0,0,0,567832388,25845534,10247599,13044214,4903010,125320438,0,0,0
B00183,2023,283042921,101588572,170535996,164875138,140622,230349797,96243910,10595467,184986832,48483196,23905090,11061723,18633707,130779733,0,0,0
B00183,2024,317517040,115006741,187323643,180973303,188786,113560299,48988275,2166306,170574109,25180740,11599220,20562075,21289147,249629564,0,0,0
B00184,2022,132826888,81451624,NULL,39798203,56888,81861804,33337756,6764708,255923562,20077942,22454033,25190951,5481332,48087655,1,0,0
B00184,2023,128502166,78950382,45643739,43073696,72974,28736592,14576921,7779751,195385078,24250934,17328196,33105109,9777601,51442980,0,0,0
B00184,2024,131968484,74467934,53790462,51151093,72308,5396494,3034085,0,237231496,22110238,7483935,36216117,5270924,56634316,0,0,0
B00185,2022,8498788144,4376612764,3692335951,3522360189,4022698,5671754381,3043795830,0,13736195621,795475489,1063735355,666957923,614695669,4760321689,0,0,0
B00185,2023,7432983890,3542474468,3542551129,3393891452,3654964,5251610355,2313122753,454886730,4033919760,784354151,750040509,202029798,168108545,4760992213,0,0,0
B00185,2024,6686903692,3217153978,3196748353,3063010280,5428761,4288851472,2193460839,115018349,16104762316,1253073533,944334332,1389825008,292966083,3630388923,0,0,0
B00186,2022,498162321,298464344,197885274,187922028,227503,378280239,280046330,4433426,1237280198,87557986,74626378,50956678,16838728,263903640,0,0,0
B00186,2023,557709688,346936151,177793577,166639384,429509,99565841,83972020,53243693,616545881,41133031,83564834,43440414,15450086,218037799,0,0,0
B00186,2024,508204236,296984151,188327249,178163165,391804,105302035,58995989,16702938,328095931,88614514,41344288,54274824,32016523,147738875,0,0,0
B00187,2022,98695486,60712302,35609452,33635543,87734,39799397,19711870,2491143,43123253,16029763,12042761,26080207,3849124,36532013,0,0,1
B00187,2023,101846780,61562830,37063107,35026172,61037,62024777,44501128,16077209,240184140,11399899,15681209,21219600,3015982,45878186,0,0,0
B00187,2024,102991289,59947454,42030590,39970765,57854,61241916,41079624,5699884,211988204,24941938,16079223,17161394,4964048,34663028,0,0,0
B00188,2022,696570710,382567453,306221154,292289740,584884,1524702,1214296,69564146,1105896645,131627582,54985448,93230579,17092275,415983687,0,0,0
B00188,2023,733240958,409297013,291301284,276636465,551796,211824158,119180342,0,861067155,136282711,31782993,39842247,42428182,356455166,0,0,0
B00188,2024,716059976,378385413,321665850,307344651,459906,867485714,644426120,18188182,324153619,174596500,40048679,56445748,30210575,277209861,0,0,0
B00189,2022,143387048,92181645,46250377,43382637,85890,75259679,50950881,4382892,281880957,26856260,17676404,21086991,10173112,44761948,0,0,0
B00189,2023,163710416,101797926,53917589,50643381,70294,203931593,84442289,9441034,101914905,15681044,12046103,6843988,3668172,60409266,0,0,0
B00189,2024,156520834,106139364,38393011,35262595,93717,24680503,16311503,17461522,215053767,19130147,24346957,33947233,7134124,53223135,0,0,0
B00190,2022,257077151,161004649,89526208,84384665,119372,32721986,16744720,4768578,197512923,45742800,11111307,49531219,17314155,108614898,0,0,0
B00190,2023,292325897,195099011,81275223,75428706,139082,174886228,120663272,984520,506968204,35308653,37744578,43517729,9139072,104416845,0,0,0
B00190,2024,332716710,211398576,112198095,105543761,36402823,439117283,353726268,4386532,590234421,52631230,61008880,84213715,6019321,117416571,0,1,0
B00191,2022,13624483595,8148895882,5190715529,4918225858,6712927,3638428859,2144497456,336611337,23807976330,1666759062,1589048092,2581287515,696180850,5313348815,0,0,0
B00191,2023,13597830934,8070027439,4709003033,4437046415,8189335,15931439576,11996981911,255538446,27621160689,854825451,2306361490,1185645322,623711156,3064950847,0,0,0
B00191,2024,14134382849,8366198648,5256272946,4973585290,6278406,12989309797,5450434550,0,26085832011,2203278802,1934642120,3390853282,229641327,5584651747,0,0,0
B00192,2022,459834311,233457184,217330225,208133539,225188,198905096,113107432,62131898,164462195,61276260,20780525,38392178,33306752,298790049,0,0,0
B00192,2023,596629478,299378425,250331063,238398474,432373,345617968,195829339,1118681,1288789200,79156431,67399971,106881251,34209781,251720556,0,0,0
B00192,2024,618231525,316569644,284765375,272400745,194182,752382612,419040456,30698200,1120759807,146140197,52153622,50610573,45899394,278446764,0,0,0
B00193,2022,63099870,33252430,27526377,26264380,0,0,0,511722,42077156,5703391,7452164,14631665,1696424,20724608,0,1,0
B00193,2023,73180352,38263500,31407042,29943435,30785,40482650,18050918,2518647,159044638,12070859,7831946,17998672,1575068,32488053,0,0,0
B00193,2024,88490692,44024108,44354203,42584390,43855,41490305,35988581,2462343,141989493,20214072,7082600,14041027,1083711,43272039,0,0,0
B00194,2022,263000451,128829705,119614300,114354291,208186,342049149,306509755,0,112596683,42357777,23530557,10436412,14300829,99218093,0,0,0
B00194,2023,226994064,112983042,102271918,97732037,116412,90793259,58687987,6857184,463799265,35856954,10079602,29617762,3356192,108852491,0,0,0
B00194,2024,227961651,111468659,116455651,111896418,123285,89410522,71814864,0,136694491,16397929,19951190,33598173,3719625,96377250,0,0,0
B00195,2022,165163507,82309557,76557534,73254264,97652,6340200,4653422,21683433,250137921,36228877,16912032,27601222,9133542,71390037,0,0,1
B00195,2023,167194048,78639776,76496972,73153092,122374,110452834,57386529,8167732,77744913,24590509,6083638,35186071,9959834,60655184,0,0,0
B00195,2024,186293111,93980040,82287425,78561563,142938,155545944,139542882,9990463,280378257,15790259,8529863,37003324,9582104,85498207,0,0,0
B00196,2022,2083464167,1028199874,986399463,944730180,1577945,1815834300,1556834975,0,2085052000,217700428,109532752,169160377,40513656,1062769056,0,0,0
B00196,2023,2340723644,1118210515,1054867097,1008052625,1861431,4269204911,2287247720,55837985,2409823176,377096059,298341669,266523171,55475150,1121988229,0,0,1
B00196,2024,2538886793,1313314237,1082724695,1031946960,1010728,2240250880,1201170338,43327305,6304595860,287636818,354209431,300499666,69118245,845532846,0,0,0
B00197,2022,228820631,77487047,137376161,132799749,110905,114415746,95235408,16919892,177242948,15306460,19766196,30777945,7008020,92332054,0,0,0
B00197,2023,253326846,86813548,155607446,150540910,124259,216888335,160454032,15125093,207509329,59574669,10629253,19906200,17440929,147923498,0,0,0
B00197,2024,236920944,83629402,138369214,133630796,68051,120016754,55981124,28740043,256135208,57073077,5687251,19552581,13116420,91713077,0,0,0
B00198,2022,590366873,378052019,181658411,169851074,443526,254167602,128633874,39766423,961776624,79040315,66553635,180782243,23270185,237127006,0,0,0
B00198,2023,550380618,361460681,185506559,174498947,345529,700484720,359032480,43330515,871756516,134092136,95309964,51554298,35323122,112534483,0,0,0
B00198,2024,450813304,290607854,159089325,150073059,239880,41242227,24029225,33487984,341893878,52963045,83001340,144960823,26147418,168292053,0,0,0
B00199,2022,957735477,426634253,467347925,448193216,12978758,163873211,95804742,0,949998593,198652017,101070152,22214903,29447211,513583084,0,1,0
B00199,2023,965475763,450987237,462614434,443304919,630663,692247941,586116128,5212024,1271126647,202552352,129792076,203083323,40563081,513128636,0,0,0
B00199,2024,946176329,419314251,475977024,457053498,301766,973573353,448822122,52658596,2327457770,49653718,113856399,87700690,18250171,345505315,0,0,0
B00200,2022,744914192,455099782,268778347,253880064,476749,81383330,51047694,84800917,310085967,79273643,94738800,67478536,41214289,359739857,0,0,0
